228 236 80  64
229.487	233.858	80	64
233.734	237.238	78.4314	62.7451
234.07	243.84	80	64
232.34	252.597	81.6	65.28
228.228	255.314	80	64
227.525	246.725	81.6	65.28
227.605	231.579	81.6	65.28
226.164	226.527	81.6	65.28
225.226	241.436	81.6	65.28
221.692	261.661	80	64
221.631	265.851	81.6	65.28
226.474	251.208	81.6	65.28
231.423	227.309	81.6	65.28
232.694	218.449	80	64
234.949	232.551	81.6	65.28
243.706	242.102	80	64
252.653	232.907	81.6	65.28
251.023	216.097	81.6	65.28
234.973	210.308	81.6	65.28
209.057	215.88	81.6	65.28
185.184	229.693	81.6	65.28
199.313	238.951	83.232	66.5856
232.538	246.071	81.6	65.28
236.83	250.247	81.6	65.28
215.006	248.439	83.232	66.5856
191.077	242.203	83.232	66.5856
170.529	236.336	83.232	66.5856
167.474	239.815	81.6	65.28
183.295	242.641	81.6	65.28
202.658	235.71	81.6	65.28
203.938	221.78	83.232	66.5856
195.493	218.333	83.232	66.5856
195.361	226.14	83.232	66.5856
206.35	226.27	83.232	66.5856
216.334	220.871	83.232	66.5856
214.175	215.939	83.232	66.5856
207.314	222.698	83.232	66.5856
206.314	244.947	84.8966	67.9173
214.161	268.57	84.8966	67.9173
218.374	272.352	83.232	66.5856
208.922	262.535	83.232	66.5856
193.051	261.469	84.8966	67.9173
183.919	270.375	83.232	66.5856
182.412	274.835	84.8966	67.9173
197.006	274.914	84.8966	67.9173
211.991	279.543	83.232	66.5856
216.869	283.699	84.8966	67.9173
217.436	277.981	84.8966	67.9173
218.736	259.837	84.8966	67.9173
231.281	241.798	84.8966	67.9173
246.866	238.048	84.8966	67.9173
262.857	252.412	83.232	66.5856
257.702	256.23	84.8966	67.9173
232.808	249.368	86.5946	69.2757
209.958	239.161	84.8966	67.9173
200.164	233.873	84.8966	67.9173
206.877	237.145	84.8966	67.9173
215.827	244.671	84.8966	67.9173
228.362	248.765	84.8966	67.9173
238.059	236.516	84.8966	67.9173
237.89	222.68	84.8966	67.9173
233.413	222.283	84.8966	67.9173
240.279	221.492	84.8966	67.9173
258.606	216.946	84.8966	67.9173
278.014	212.91	84.8966	67.9173
284.751	219.794	84.8966	67.9173
280.202	237.007	84.8966	67.9173
264.588	248.145	84.8966	67.9173
255.911	244.181	84.8966	67.9173
263.595	230.957	86.5946	69.2757
272.185	222.487	84.8966	67.9173
276.243	221.178	84.8966	67.9173
279.013	207.831	84.8966	67.9173
266.035	183.874	86.5946	69.2757
242.378	171.326	86.5946	69.2757
217.139	169.743	84.8966	67.9173
204.545	168.964	84.8966	67.9173
210.48	169.094	84.8966	67.9173
221.51	163.028	84.8966	67.9173
225.959	155.625	84.8966	67.9173
231.602	166.976	84.8966	67.9173
231.01	184.217	86.5946	69.2757
224.292	198.171	86.5946	69.2757
221.251	206.411	84.8966	67.9173
209.233	202.424	86.5946	69.2757
191.152	194.261	86.5946	69.2757
187.202	182.556	84.8966	67.9173
199.508	165.218	84.8966	67.9173
220.537	170.26	86.5946	69.2757
243.289	203.951	86.5946	69.2757
250.496	233.31	84.8966	67.9173
246.564	248.647	83.232	66.5856
238.096	240.882	84.8966	67.9173
229.501	223.482	84.8966	67.9173
225.323	210.326	84.8966	67.9173
227.411	210.835	84.8966	67.9173
232.714	213.293	84.8966	67.9173
241.581	208.476	84.8966	67.9173
243.586	196.106	84.8966	67.9173
230.692	194.407	84.8966	67.9173
218.695	206.319	84.8966	67.9173
223.372	220.422	86.5946	69.2757
254.669	225.012	86.5946	69.2757
286.254	215.479	86.5946	69.2757
283.532	206.573	84.8966	67.9173
257.019	209.894	86.5946	69.2757
232.543	220.653	84.8966	67.9173
218.115	219.694	86.5946	69.2757
215.837	206.823	86.5946	69.2757
215.319	195.188	84.8966	67.9173
219.588	199.906	84.8966	67.9173
222.237	211.648	84.8966	67.9173
250.626	218.611	88.3265	70.6612
287.636	223.159	84.8966	67.9173
293.743	217.243	84.8966	67.9173
276.164	205.768	84.8966	67.9173
228.831	193.84	84.8966	67.9173
156.826	187.105	88.3265	70.6612
132.962	184.576	86.5946	69.2757
144.612	186.23	86.5946	69.2757
163.236	186.773	86.5946	69.2757
168.612	183.377	84.8966	67.9173
177.528	182.495	84.8966	67.9173
194.813	175.583	86.5946	69.2757
210.079	178.118	86.5946	69.2757
218.715	191.823	84.8966	67.9173
222.037	200	84.8966	67.9173
227.896	200.343	84.8966	67.9173
231.903	193.917	84.8966	67.9173
237.782	192.535	84.8966	67.9173
235.649	201.629	84.8966	67.9173
