164.392	120.87	27	24	
164.782	120.428	27	24	
165.2	120.57	27	24	
165.445	120.369	27	24	
165.903	120.35	27	24	
165.992	120.069	27	24	
166.714	120.454	26.4706	23.5294	
166.716	120.39	27	24	
167.423	120.819	26.4706	23.5294	
167.423	120.819	26.4706	23.5294	
167.24	120.692	27	24	
167.584	121.422	27	24	
167.96	121.264	27	24	
168.115	121.578	27	24	
168.269	121.007	27	24	
168.502	120.802	27	24	
168.973	120.732	27	24	
169.135	120.797	27	24	
169.507	120.51	27	24	
170.021	120.691	26.4706	23.5294	
170.387	121.489	26.4706	23.5294	
170.538	121.274	27	24	
170.682	121.22	27	24	
170.862	121.339	27	24	
171.26	121.717	26.4706	23.5294	
171.056	121.329	27	24	
171.121	120.616	27	24	
171.357	119.835	26.4706	23.5294	
171.098	118.605	27	24	
171.233	118.982	27	24	
171.019	120.018	27	24	
170.736	120.197	27	24	
170.641	121.591	27	24	
170.517	121.568	27	24	
170.299	121.532	27	24	
170.008	121.946	27	24	
169.802	120.892	27	24	
170.026	120.987	26.4706	23.5294	
169.686	120.148	27	24	
169.491	120.233	27	24	
169.508	120.526	27	24	
169.372	120.915	27	24	
169.351	122.344	27	24	
169.221	123.151	27	24	
169.097	123.965	27	24	
169.011	124.847	27	24	
168.947	124.4	27	24	
168.803	124.445	27	24	
168.727	123.985	27	24	
168.672	123.577	27	24	
168.6	123.524	27	24	
168.58	123.339	27	24	
168.717	122.899	27	24	
168.696	122.689	27	24	
168.555	122.811	27	24	
168.554	122.665	27	24	
168.738	122.798	27	24	
168.725	123.528	27	24	
168.703	123.711	27	24	
168.703	123.711	27	24	
168.707	123.494	27	24	
168.682	124.489	27	24	
168.737	123.337	27	24	
168.655	122.678	27	24	
168.754	122.995	27	24	
168.702	122.304	27	24	
168.793	121.966	27	24	
168.521	121.362	27	24	
168.655	121.933	27	24	
168.743	121.841	27	24	
168.572	121.899	27	24	
168.614	122.898	27	24	
168.699	123.437	27	24	
168.871	123.112	27	24	
168.807	122.857	27	24	
168.933	122.434	27	24	
169.006	122.965	27	24	
169.136	122.76	27	24	
