70  51  107 87
69.7364	51.2236	107	87
65.9111	50.2946	111.323	90.5148
66.6807	50.4896	111.323	90.5148
66.2272	51.087	109.14	88.74
63.9826	49.7006	111.323	90.5148
65.9355	50.9225	109.14	88.74
64.1511	51.0372	109.14	88.74
61.1279	50.0052	113.549	92.3251
60.7025	49.8982	113.549	92.3251
60.7025	49.8982	113.549	92.3251
60.1247	48.7382	113.549	92.3251
61.6726	49.5042	111.323	90.5148
60.2087	48.6206	113.549	92.3251
60.1674	48.8897	113.549	92.3251
57.8046	47.8013	115.82	94.1716
58.5502	48.5769	113.549	92.3251
58.5309	48.2408	113.549	92.3251
57.961	48.6718	113.549	92.3251
57.6613	48.562	113.549	92.3251
57.3442	48.9811	113.549	92.3251
53.6794	47.002	118.137	96.055
56.8598	49.3648	113.549	92.3251
58.3313	50.7742	109.14	88.74
58.2048	50.6437	109.14	88.74
58.1527	50.8605	109.14	88.74
58.8941	50.306	107	87
58.4361	51.1142	107	87
56.5965	50.2958	109.14	88.74
55.4143	48.848	111.323	90.5148
55.6451	50.2913	109.14	88.74
57.21	50.0034	107	87
57.1939	50.3699	107	87
57.255	50.1805	107	87
54.7642	47.6774	111.323	90.5148
56.9808	50.1876	107	87
59.7751	52.1533	102.845	83.6217
60.1938	51.846	102.845	83.6217
57.7568	50.3724	107	87
57.2009	50.1419	107	87
58.4534	50.1588	107	87
58.5045	50.0499	107	87
57.3231	48.568	109.14	88.74
55.673	48.5237	111.323	90.5148
59.4946	50.2932	107	87
62.3626	52.663	102.845	83.6217
62.909	54.4901	100.828	81.982
63.0125	53.646	102.845	83.6217
65.1455	54.7105	98.8515	80.3745
65.3421	54.0969	98.8515	80.3745
65.6952	54.2561	98.8515	80.3745
64.6922	53.9748	100.828	81.982
64.698	54.5671	100.828	81.982
64.5659	55.4846	100.828	81.982
65.1473	55.6722	100.828	81.982
64.7389	56.5153	100.828	81.982
65.3284	57.4226	100.828	81.982
66.6437	57.8026	98.8515	80.3745
66.4994	58.8847	98.8515	80.3745
66.2514	57.0146	100.828	81.982
67.6221	58.2377	98.8515	80.3745
67.1686	58.3946	98.8515	80.3745
66.0575	58.3355	100.828	81.982
66.2991	57.5136	100.828	81.982
66.0869	56.1325	100.828	81.982
65.9664	55.6279	102.845	83.6217
67.1042	55.8701	100.828	81.982
69.2042	57.5095	96.9132	78.7986
68.987	57.9962	96.9132	78.7986
68.4547	56.1981	98.8515	80.3745
65.7111	54.7818	102.845	83.6217
68.8626	55.9642	98.8515	80.3745
66.826	53.7261	100.828	81.982
66.3206	53.6647	100.828	81.982
67.5714	53.4161	98.8515	80.3745
67.5256	53.273	98.8515	80.3745
65.581	52.865	100.828	81.982
67.5534	54.3299	96.9132	78.7986
66.2967	54.8046	98.8515	80.3745
66.9828	55.9309	96.9132	78.7986
66.0338	55.284	98.8515	80.3745
68.4853	57.8599	95.0129	77.2535
66.9223	56.2387	96.9132	78.7986
66.8524	56.9148	96.9132	78.7986
66.0281	56.6555	98.8515	80.3745
67.1884	57.1278	96.9132	78.7986
69.0271	59.6498	93.1499	75.7387
69.3816	60.0985	93.1499	75.7387
67.8082	58.8835	95.0129	77.2535
65.5179	57.0858	98.8515	80.3745
67.8154	59.8885	95.0129	77.2535
67.7776	59.9054	95.0129	77.2535
66.0635	58.2979	96.9132	78.7986
68.7555	60.1995	93.1499	75.7387
69.016	59.8202	93.1499	75.7387
66.0627	57.06	96.9132	78.7986
67.9012	58.3123	95.0129	77.2535
67.9706	57.9167	95.0129	77.2535
65.8157	56.3886	98.8515	80.3745
68.7035	58.3132	95.0129	77.2535
68.8114	57.8403	95.0129	77.2535
68.9046	58.3079	95.0129	77.2535
69.5953	57.4625	95.0129	77.2535
71.8952	58.1271	91.3235	74.2537
70.5193	55.9569	95.0129	77.2535
72.5955	57.3309	91.3235	74.2537
73.1603	57.0651	91.3235	74.2537
73.5633	57.1691	91.3235	74.2537
72.6848	56.1041	93.1499	75.7387
74.3959	57.6824	91.3235	74.2537
73.3962	57.02	93.1499	75.7387
73.602	56.7957	93.1499	75.7387
73.9148	57.4855	93.1499	75.7387
75.2066	58.2596	91.3235	74.2537
75.724	58.0762	91.3235	74.2537
75.743	58.3702	91.3235	74.2537
76.248	59.2869	91.3235	74.2537
74.3635	57.6811	95.0129	77.2535
76.7922	60.4479	91.3235	74.2537
75.5686	60.5795	93.1499	75.7387
76.0653	60.83	93.1499	75.7387
78.4405	62.9172	89.5328	72.7977
78.2195	62.4495	91.3235	74.2537
78.6743	62.1799	91.3235	74.2537
80.0226	63.878	89.5328	72.7977
79.6016	63.2583	91.3235	74.2537
79.5156	63.648	91.3235	74.2537
82.0617	65.5406	87.7773	71.3703
82.3114	66.5554	87.7773	71.3703
82.9707	67.552	87.7773	71.3703
82.5333	66.6014	89.5328	72.7977
82.8136	66.577	89.5328	72.7977
83.3611	65.7634	89.5328	72.7977
84.5619	65.6542	87.7773	71.3703
85.523	65.1496	87.7773	71.3703
85.4703	63.7613	87.7773	71.3703
86.2389	62.829	87.7773	71.3703
87.7425	63.6456	86.0561	69.9709
